execution_count,total_worker_time,min_worker_time,max_worker_time,total_physical_reads,min_physical_reads,max_physical_reads,total_logical_reads,min_logical_reads,max_logical_reads,total_logical_writes,min_logical_writes,max_logical_writes,total_clr_time,min_clr_time,max_clr_time,total_elapsed_time,min_elapsed_time,max_elapsed_time,db_name,timestamp,hash
2,12634,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,87516,4380,649460,msdb,10/23/2020 14:17:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,137,41,305,0,0,0,6,3,3,0,0,0,0,0,0,139,41,306,master,10/23/2020 14:17:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
4,4035,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,4038,649,11373,msdb,10/23/2020 14:17:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,633,113,529,0,0,0,10,5,85,0,0,0,0,0,0,634,113,530,msdb,10/23/2020 14:17:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1292,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1294,482,1314,,10/23/2020 14:17:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
45,91471427,1985246,2150468,0,0,1,1176910,25112,26417,4,0,2,0,0,0,67080961,1028638,2853384,StackOverflow2010,10/23/2020 14:17:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
2,1335,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1336,526,1441,,10/23/2020 14:17:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
5106,189996,10,3639,0,0,48,15508,3,20,29,0,5,0,0,0,191149,10,65613,StackOverflow2010,10/23/2020 14:17:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,10603,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,30265,3407,386448,msdb,10/23/2020 14:17:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
4919,314799,20,9394,0,0,32,15642,3,19,119,0,5,0,0,0,348303,20,22739,StackOverflow2010,10/23/2020 14:18:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
45,1266690,23608,92218,0,0,49,27046,601,683,1,0,2,0,0,0,1868254,23704,294711,StackOverflow2010,10/23/2020 14:18:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,82,50,153,0,0,0,0,0,0,0,0,0,0,0,0,82,50,154,msdb,10/23/2020 14:18:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,1045,298,652,0,0,0,344,172,172,0,0,0,0,0,0,1047,298,653,,10/23/2020 14:18:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,83,37,139,0,0,0,0,0,0,0,0,0,0,0,0,83,37,139,msdb,10/23/2020 14:18:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1710,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1710,924,2065,msdb,10/23/2020 14:18:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
46,48648,623,3617,0,0,32,18158,393,441,5,0,3,0,0,0,48665,623,7078,StackOverflow2010,10/23/2020 14:18:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
87,105239,755,11849,0,0,4294,77656,890,2106,2,0,2,0,0,0,105274,755,98722,StackOverflow2010,10/23/2020 14:18:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,138,43,87,0,0,0,4,2,2,0,0,0,0,0,0,139,43,88,,10/23/2020 14:18:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,11777,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,57411,4380,649460,msdb,10/23/2020 14:18:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,11497,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,55191,3407,386448,msdb,10/23/2020 14:18:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,112,41,305,0,0,0,6,3,3,0,0,0,0,0,0,112,41,306,master,10/23/2020 14:18:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
49,99270023,1978106,2150468,0,0,1,1289288,25112,26516,3,0,2,0,0,0,71151898,1028638,2853384,StackOverflow2010,10/23/2020 14:18:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
5,1711,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1713,133,1588,msdb,10/23/2020 14:18:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1201,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1203,644,1782,msdb,10/23/2020 14:18:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1213,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1215,241,1076,msdb,10/23/2020 14:18:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3743,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3745,649,11373,msdb,10/23/2020 14:18:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,402,113,529,0,0,0,10,5,85,0,0,0,0,0,0,403,113,530,msdb,10/23/2020 14:18:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1544,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1544,482,1314,,10/23/2020 14:18:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,72,18,101,0,0,0,6,3,4,0,0,0,0,0,0,72,18,101,msdb,10/23/2020 14:18:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,2632,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2633,1926,88271,msdb,10/23/2020 14:18:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
2,3000,406,2349,0,0,0,76,38,38,0,0,0,0,0,0,3001,406,2349,msdb,10/23/2020 14:18:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
3394,132316,10,3639,0,0,48,10308,3,20,20,0,5,0,0,0,133100,10,65613,StackOverflow2010,10/23/2020 14:18:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,2456,859,180185,0,0,0,12,0,94,0,0,0,0,0,0,2460,861,190587,msdb,10/23/2020 14:18:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2462,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2463,768,62564,msdb,10/23/2020 14:18:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1693,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1694,526,1441,,10/23/2020 14:18:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
5081,321247,20,9394,0,0,32,16161,3,19,120,0,5,0,0,0,347699,20,22739,StackOverflow2010,10/23/2020 14:19:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
1,94,50,153,0,0,0,0,0,0,0,0,0,0,0,0,94,50,154,msdb,10/23/2020 14:19:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,841,298,652,0,0,0,344,172,172,0,0,0,0,0,0,841,298,653,,10/23/2020 14:19:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,128,37,139,0,0,0,0,0,0,0,0,0,0,0,0,128,37,139,msdb,10/23/2020 14:19:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
2,89,18,101,0,0,0,6,3,4,0,0,0,0,0,0,90,18,101,msdb,10/23/2020 14:19:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
47,50276,623,3617,0,0,32,18539,393,441,0,0,3,0,0,0,50293,623,7078,StackOverflow2010,10/23/2020 14:19:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
88,110441,755,11849,0,0,4294,78547,890,2106,1,0,2,0,0,0,110481,755,98722,StackOverflow2010,10/23/2020 14:19:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,113,43,87,0,0,0,4,2,2,0,0,0,0,0,0,114,43,88,,10/23/2020 14:19:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13578,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,133846,4380,649460,msdb,10/23/2020 14:19:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
1,1943,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1944,924,2065,msdb,10/23/2020 14:19:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
2,17037,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,81557,3407,386448,msdb,10/23/2020 14:19:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
1,49712,30045,85459,0,0,0,0,0,150,0,0,0,0,0,0,128496,30213,1442405,master,10/23/2020 14:19:02,ee0e8737baa78a65187d9bd08e8705f87e539394b8d4ee9aca8408f1e4841da8
46,93760595,1978106,2150468,0,0,1,1214781,25112,26651,0,0,2,0,0,0,62252061,1028638,2853384,StackOverflow2010,10/23/2020 14:19:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
40,1179375,23608,92218,0,0,49,24041,601,683,1,0,2,0,0,0,1774492,23704,294711,StackOverflow2010,10/23/2020 14:19:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,1198,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1199,644,1782,msdb,10/23/2020 14:19:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1295,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1298,241,1076,msdb,10/23/2020 14:19:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4235,649,11372,0,0,8,582,144,156,0,0,0,0,0,0,4238,649,11373,msdb,10/23/2020 14:19:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,340,113,529,0,0,0,10,5,85,0,0,0,0,0,0,340,113,530,msdb,10/23/2020 14:19:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1293,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1294,482,1314,,10/23/2020 14:19:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
1,3219,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3220,1926,88271,msdb,10/23/2020 14:19:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
5700,206600,10,3639,0,0,48,17306,3,20,30,0,5,0,0,0,207883,10,65613,StackOverflow2010,10/23/2020 14:19:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,112,41,305,0,0,0,6,3,3,0,0,0,0,0,0,113,41,306,master,10/23/2020 14:19:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
5,1702,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1704,133,1588,msdb,10/23/2020 14:19:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
2,3103,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,3104,768,62564,msdb,10/23/2020 14:19:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1416,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1416,526,1441,,10/23/2020 14:19:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
6000,356482,20,9394,0,0,32,19079,3,19,143,0,5,0,0,0,388168,20,22739,StackOverflow2010,10/23/2020 14:20:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
45,1249318,23608,92218,0,0,49,27052,601,683,4,0,2,0,0,0,1565720,23704,294711,StackOverflow2010,10/23/2020 14:20:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,108,50,153,0,0,0,0,0,0,0,0,0,0,0,0,109,50,154,msdb,10/23/2020 14:20:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,825,298,652,0,0,0,344,172,172,0,0,0,0,0,0,825,298,653,,10/23/2020 14:20:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,346,37,346,0,0,0,0,0,0,0,0,0,0,0,0,348,37,347,msdb,10/23/2020 14:20:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1726,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1728,924,2065,msdb,10/23/2020 14:20:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
48,51781,623,4292,0,0,32,18953,393,441,0,0,3,0,0,0,51797,623,7078,StackOverflow2010,10/23/2020 14:20:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
127,152705,755,11849,0,0,4294,113363,890,2106,2,0,2,0,0,0,152750,755,98722,StackOverflow2010,10/23/2020 14:20:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,123,43,87,0,0,0,4,2,2,0,0,0,0,0,0,123,43,88,,10/23/2020 14:20:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,13136,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,91730,4380,649460,msdb,10/23/2020 14:20:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,11658,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,119202,3407,386448,msdb,10/23/2020 14:20:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
46,93581958,1978106,2150468,0,0,1,1219202,25112,26779,0,0,2,0,0,0,63768041,1028638,2853384,StackOverflow2010,10/23/2020 14:20:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,1070,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1071,644,1782,msdb,10/23/2020 14:20:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1404,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1407,241,1076,msdb,10/23/2020 14:20:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3655,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3659,649,11373,msdb,10/23/2020 14:20:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,380,113,529,0,0,0,10,5,85,0,0,0,0,0,0,381,113,530,msdb,10/23/2020 14:20:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1958,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1958,482,1314,,10/23/2020 14:20:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,78,18,101,0,0,0,6,3,4,0,0,0,0,0,0,79,18,101,msdb,10/23/2020 14:20:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,3346,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,3348,1926,88271,msdb,10/23/2020 14:20:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,1034,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,1035,406,2349,msdb,10/23/2020 14:20:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
5400,200818,10,3639,0,0,48,16392,3,20,28,0,5,0,0,0,202032,10,65613,StackOverflow2010,10/23/2020 14:20:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
2,120,41,305,0,0,0,6,3,3,0,0,0,0,0,0,121,41,306,master,10/23/2020 14:20:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
5,1830,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1833,133,1588,msdb,10/23/2020 14:20:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1195,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1196,861,190587,msdb,10/23/2020 14:20:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2883,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2884,768,62564,msdb,10/23/2020 14:20:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1733,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1734,526,1441,,10/23/2020 14:20:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
4258,274383,20,9394,0,0,32,13541,3,19,104,0,5,0,0,0,298376,20,22739,StackOverflow2010,10/23/2020 14:21:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
38,1105682,23608,92218,0,0,49,22838,601,683,2,0,2,0,0,0,1583681,23704,294711,StackOverflow2010,10/23/2020 14:21:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,84,50,153,0,0,0,0,0,0,0,0,0,0,0,0,84,50,154,msdb,10/23/2020 14:21:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,827,298,652,0,0,0,344,172,172,0,0,0,0,0,0,828,298,653,,10/23/2020 14:21:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,1799,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1800,924,2065,msdb,10/23/2020 14:21:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
42,43137,623,4292,0,0,32,16573,393,441,0,0,3,0,0,0,43153,623,7078,StackOverflow2010,10/23/2020 14:21:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
84,108568,755,11849,0,0,4294,74973,890,2106,1,0,2,0,0,0,108604,755,98722,StackOverflow2010,10/23/2020 14:21:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,120,43,87,0,0,0,4,2,2,0,0,0,0,0,0,120,43,88,,10/23/2020 14:21:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,11834,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,500748,4380,649460,msdb,10/23/2020 14:21:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,20628,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,118867,3407,386448,msdb,10/23/2020 14:21:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,121,41,305,0,0,0,6,3,3,0,0,0,0,0,0,122,41,306,master,10/23/2020 14:21:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
48,97803250,1978106,2150468,0,0,1,1280523,25112,26896,1,0,2,0,0,0,75336140,1028638,2853384,StackOverflow2010,10/23/2020 14:21:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,1189,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1190,644,1782,msdb,10/23/2020 14:21:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,1025,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,1026,241,1076,msdb,10/23/2020 14:21:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,3937,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,3940,649,11373,msdb,10/23/2020 14:21:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
1,72,37,346,0,0,0,0,0,0,0,0,0,0,0,0,72,37,347,msdb,10/23/2020 14:21:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
2,350,113,529,0,0,0,10,5,85,0,0,0,0,0,0,350,113,530,msdb,10/23/2020 14:21:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1271,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1272,482,1314,,10/23/2020 14:21:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,80,18,101,0,0,0,6,3,4,0,0,0,0,0,0,80,18,101,msdb,10/23/2020 14:21:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,2859,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2860,1926,88271,msdb,10/23/2020 14:21:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,682,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,683,406,2349,msdb,10/23/2020 14:21:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
4100,153023,10,3639,0,0,48,12455,3,20,23,0,5,0,0,0,153966,10,65613,StackOverflow2010,10/23/2020 14:21:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
5,1553,133,1587,0,0,0,30,6,6,0,0,0,0,0,0,1556,133,1588,msdb,10/23/2020 14:21:02,8217106256f8f3a4ec0963b563c800345d2766f4c745864f4372761afe5334c6
1,1192,859,180185,0,0,0,6,0,94,0,0,0,0,0,0,1193,861,190587,msdb,10/23/2020 14:21:02,ed4260ca6c4d3f06ce4cc514996ce13c1d2d5ef2fcd4147a8f22df8801a07277
2,2796,767,3537,0,0,0,12,6,23,0,0,1,0,0,0,2797,768,62564,msdb,10/23/2020 14:21:02,2d4265199be88c42d080f1f9cdb4078d427f8d625306a77a95effdb292e61da2
2,1412,526,1441,0,0,0,344,172,172,0,0,0,0,0,0,1413,526,1441,,10/23/2020 14:21:02,b83e8bdcce1975988510f57c816f61ea3f66b1c98d22c4534412e5c297e1a85a
4942,308540,20,9394,0,0,32,15702,3,19,117,0,5,0,0,0,342236,20,22739,StackOverflow2010,10/23/2020 14:22:02,8041c5cad44dab055bd9bc1e954d3a74e4fb91dcb975df7f14c429ffdd7e7d2a
40,1138646,23608,92218,0,0,49,24040,601,683,2,0,2,0,0,0,1829413,23704,294711,StackOverflow2010,10/23/2020 14:22:02,1d7cf63d199727bb4ec1db1ae42ef552ddd7f7597724dbbf1cdf8132bb6c9f29
1,79,50,153,0,0,0,0,0,0,0,0,0,0,0,0,80,50,154,msdb,10/23/2020 14:22:02,07cd99c934008cc2f7aba63c815ada87d53428b400b0b15ec1525bcd20811f93
2,835,298,652,0,0,0,344,172,172,0,0,0,0,0,0,835,298,653,,10/23/2020 14:22:02,0a990a1a95ea84db70656fbff4fca7ec2df31dd3307adf4ef20941e398868c5a
1,63,37,346,0,0,0,0,0,0,0,0,0,0,0,0,62,37,347,msdb,10/23/2020 14:22:02,fb5e9076c53717b8636b6dcde4af71b54c2730bbbcd7c257851ac90f10e75f83
1,1586,126,2065,0,0,0,17,8,25,0,0,1,0,0,0,1588,924,2065,msdb,10/23/2020 14:22:02,70417d258d9fe0a9cdf5575e6da5f17265bdc80c0dd978f625a1f3e49d4ab542
52,58695,623,4292,0,0,32,20542,393,441,1,0,3,0,0,0,58712,623,7078,StackOverflow2010,10/23/2020 14:22:02,bbba4f7ad05635c0393dae6ac9d92f71032803b6bdf01811d2abf0e972d19e9f
114,146278,755,11849,0,0,4294,101753,890,2106,2,0,2,0,0,0,146326,755,98722,StackOverflow2010,10/23/2020 14:22:02,6a4af36b02c067611b0aef9944806ad5ac66eb40377854b93132a8a691d4dcba
2,112,43,87,0,0,0,4,2,2,0,0,0,0,0,0,113,43,88,,10/23/2020 14:22:02,14304738d42697f115503a20eb8925d34a7de3ff8fb9491d84ea9990b31783ab
2,12348,4318,243289,0,0,0,34,17,171,0,0,0,0,0,0,70975,4380,649460,msdb,10/23/2020 14:22:02,7c68a9bf34520456cf8b14a22d4ee513288b34b97290d06ab63a30fddbd14a9d
2,18372,3362,41344,0,0,0,26,13,13,0,0,0,0,0,0,399725,3407,387767,msdb,10/23/2020 14:22:02,347ff9829193d2cfcdccbf1b01c180f7bc91356f1bf063576ab3e4748a346138
2,124,41,305,0,0,0,6,3,3,0,0,0,0,0,0,125,41,306,master,10/23/2020 14:22:02,240a6054e7b283dbb60a4aba8a7ef36eca4e6ffc7b853b242d0be37a58421bf8
48,97856114,1978106,2150468,0,0,1,1286780,25112,27015,0,0,2,0,0,0,74394483,1028638,2853384,StackOverflow2010,10/23/2020 14:22:02,01873393c7f73f1b56862ea208bd777197c2ec10085b397e384cefa9e06602bd
1,1198,457,1781,0,0,0,6,0,6,0,0,0,0,0,0,1200,644,1782,msdb,10/23/2020 14:22:02,71f072da84be4d1c7ae55257c696834aded2c55c90e6797ee3a048fa45e0c84b
2,990,168,1075,0,0,0,12,0,6,0,0,0,0,0,0,992,241,1076,msdb,10/23/2020 14:22:02,f872e93bb28ab4c30cd028e840c84a06e3a8430870839104f561e2c9ed7871fc
4,4110,649,11372,0,0,8,579,144,156,0,0,0,0,0,0,4113,649,11373,msdb,10/23/2020 14:22:02,7447b4a697ce6d65385f4e9fbd91d6b04f7d1dd9714c49169e9e2bc074ead2ed
2,340,113,529,0,0,0,10,5,85,0,0,0,0,0,0,341,113,530,msdb,10/23/2020 14:22:02,aa3c4a8aaf846b663eef9a30be540c1c69f6c68040e71b9c34b440b39a01f28d
2,1320,482,1313,0,0,0,344,172,172,0,0,0,0,0,0,1320,482,1314,,10/23/2020 14:22:02,953be3ea070f74f64de3d7b8c823fb762ff2fb21e4ba236c106c8635298c5438
2,71,18,101,0,0,0,6,3,4,0,0,0,0,0,0,71,18,101,msdb,10/23/2020 14:22:02,496307453d6e1ef57322960c4f9d3450ed3103ef5936c8f59c970bf249808d96
1,2884,1925,83806,0,0,0,20,5,90,0,0,1,0,0,0,2886,1926,88271,msdb,10/23/2020 14:22:02,a22e32e9776753c21d82f4beabf5f34cb638b6a324e3f2fb4663984771973fa2
1,676,406,2349,0,0,0,38,38,38,0,0,0,0,0,0,676,406,2349,msdb,10/23/2020 14:22:02,c2068250b7cc9d292f7e8ccbea5c8cfa15cc9d55d935d540f6a5959ba896e626
5300,179149,10,3639,0,0,48,16097,3,20,29,0,5,0,0,0,180290,10,65613,StackOverflow2010,10/23/2020 14:22:02,7bd85c3a6dea7b00a99fe584b38041eb067ce328c3855a48a18300949fee1f79
